QKEY,COVIDMISINFO_W63.5,COVIDCREATE_W63.5,F_PARTYSUM_FINAL,F_IDEO,F_AGECAT,F_EDUCCAT,WEIGHT_W63.5,VOTEGEN_POST_W78,covid_misinfo_belief,trump_vote
154578.0,Not much,Came about naturally,Rep/Lean Rep,Moderate,50-64,H.S. graduate or less,3.1955757397945206,"Donald Trump, the Republican",0.0,1.0
154750.0,Some,Not sure,Rep/Lean Rep,Conservative,65+,College graduate+,1.1992134424524958,"Donald Trump, the Republican",,1.0
154874.0,Some,Came about naturally,Rep/Lean Rep,Conservative,65+,Some College,0.712691096436868,"Donald Trump, the Republican",0.0,1.0
154948.0,Some,Came about naturally,Dem/Lean Dem,Moderate,65+,College graduate+,0.3799503165840621,"Joe Biden, the Democrat",0.0,0.0
155329.0,None at all,Not sure,Dem/Lean Dem,Moderate,65+,College graduate+,0.7247346499381029,"Joe Biden, the Democrat",,0.0
155464.0,Not much,Came about naturally,Dem/Lean Dem,Moderate,50-64,H.S. graduate or less,1.1712552701102796,,0.0,
155606.0,None at all,Not sure,Rep/Lean Rep,Very conservative,65+,College graduate+,0.249603774574315,"Donald Trump, the Republican",,1.0
155832.0,Some,Was developed intentionally in a lab,Rep/Lean Rep,Very conservative,50-64,College graduate+,0.6323267760894709,"Donald Trump, the Republican",1.0,1.0
155900.0,Some,Came about naturally,Dem/Lean Dem,Very liberal,65+,College graduate+,0.3889894681791227,"Joe Biden, the Democrat",0.0,0.0
156200.0,Some,Came about naturally,Dem/Lean Dem,Liberal,30-49,College graduate+,0.4498898237124893,"Joe Biden, the Democrat",0.0,0.0
156233.0,Some,Was developed intentionally in a lab,DK/Refused/No lean,Conservative,65+,College graduate+,0.7396926017744719,"Joe Biden, the Democrat",1.0,0.0
156615.0,Not much,Came about naturally,Dem/Lean Dem,Moderate,65+,College graduate+,0.62526829337726,"Joe Biden, the Democrat",0.0,0.0
156660.0,Not much,Was developed intentionally in a lab,Dem/Lean Dem,Moderate,50-64,College graduate+,0.5899957434025324,"Joe Biden, the Democrat",1.0,0.0
157570.0,Not much,Was developed intentionally in a lab,DK/Refused/No lean,Moderate,50-64,Some College,0.8728240632307182,"Joe Biden, the Democrat",1.0,0.0
157877.0,Some,Not sure,Rep/Lean Rep,Conservative,65+,College graduate+,0.287185005972092,"Donald Trump, the Republican",,1.0
158144.0,Not much,Came about naturally,Dem/Lean Dem,Very liberal,65+,College graduate+,0.3818746008937829,"Joe Biden, the Democrat",0.0,0.0
158193.0,Not much,Came about naturally,Dem/Lean Dem,Moderate,30-49,College graduate+,0.358426350840458,"Joe Biden, the Democrat",0.0,0.0
159216.0,Some,Came about naturally,Dem/Lean Dem,Moderate,30-49,College graduate+,0.5046752744340405,Another candidate,0.0,
159562.0,A lot,Was made accidentally in a lab,Rep/Lean Rep,Conservative,65+,College graduate+,0.249603774574315,"Donald Trump, the Republican",,1.0
159674.0,Not much,Came about naturally,Dem/Lean Dem,Very liberal,65+,College graduate+,0.3170077371195459,"Joe Biden, the Democrat",0.0,0.0
159828.0,Some,Was developed intentionally in a lab,Rep/Lean Rep,Very conservative,65+,Some College,0.501097021579651,,1.0,
159997.0,Not much,Was developed intentionally in a lab,Rep/Lean Rep,Conservative,50-64,College graduate+,0.5042469656148796,"Donald Trump, the Republican",1.0,1.0
160170.0,Some,Came about naturally,Rep/Lean Rep,Moderate,65+,Some College,0.3440140946683779,"Donald Trump, the Republican",0.0,1.0
160193.0,A lot,Was developed intentionally in a lab,Rep/Lean Rep,Conservative,65+,Some College,0.8026363947441462,"Donald Trump, the Republican",1.0,1.0
161130.0,Not much,Came about naturally,Rep/Lean Rep,Very liberal,50-64,Some College,0.5466726303848976,"Donald Trump, the Republican",0.0,1.0
162119.0,Some,Not sure,Rep/Lean Rep,Very conservative,65+,College graduate+,0.4349346216352827,"Donald Trump, the Republican",,1.0
162517.0,Not much,Came about naturally,Dem/Lean Dem,Liberal,65+,College graduate+,0.4645444447458018,"Joe Biden, the Democrat",0.0,0.0
164283.0,Not much,Came about naturally,Dem/Lean Dem,Liberal,65+,College graduate+,0.2747225254323155,"Joe Biden, the Democrat",0.0,0.0
164425.0,None at all,Not sure,Dem/Lean Dem,Moderate,65+,H.S. graduate or less,0.7465017007355208,"Joe Biden, the Democrat",,0.0
165452.0,Not much,Not sure,Dem/Lean Dem,Liberal,65+,Some College,2.965389093527018,"Joe Biden, the Democrat",,0.0
166301.0,None at all,Came about naturally,Dem/Lean Dem,Very liberal,50-64,Some College,0.7402988149951114,"Joe Biden, the Democrat",0.0,0.0
167094.0,A lot,Was developed intentionally in a lab,Rep/Lean Rep,Conservative,50-64,College graduate+,0.3147847981571407,"Donald Trump, the Republican",1.0,1.0
167110.0,Some,Not sure,Rep/Lean Rep,Moderate,65+,H.S. graduate or less,2.5992691812131903,"Donald Trump, the Republican",,1.0
168336.0,Not much,Came about naturally,Dem/Lean Dem,Moderate,30-49,College graduate+,1.085842622648652,"Joe Biden, the Democrat",0.0,0.0
169135.0,Some,Not sure,Rep/Lean Rep,Conservative,50-64,College graduate+,0.356242397942937,"Donald Trump, the Republican",,1.0
169249.0,Not much,Came about naturally,Dem/Lean Dem,Moderate,65+,Some College,0.7920905959343165,"Joe Biden, the Democrat",0.0,0.0
169864.0,Some,Was developed intentionally in a lab,Rep/Lean Rep,Conservative,65+,College graduate+,0.6556272442174347,"Donald Trump, the Republican",1.0,1.0
170940.0,Some,Was developed intentionally in a lab,Rep/Lean Rep,Very conservative,65+,Some College,2.1494071892644713,"Donald Trump, the Republican",1.0,1.0
171076.0,Not much,Came about naturally,Dem/Lean Dem,Moderate,50-64,College graduate+,0.4470540119049919,"Joe Biden, the Democrat",0.0,0.0
171099.0,Not much,Came about naturally,Dem/Lean Dem,Very liberal,65+,College graduate+,0.4415814611290617,"Joe Biden, the Democrat",0.0,0.0
171264.0,None at all,Came about naturally,Dem/Lean Dem,Conservative,65+,Some College,1.472358377678335,"Joe Biden, the Democrat",0.0,0.0
172231.0,Some,Not sure,Rep/Lean Rep,Conservative,65+,College graduate+,0.4280546019381889,"Donald Trump, the Republican",,1.0
174032.0,Some,Was developed intentionally in a lab,Rep/Lean Rep,Conservative,50-64,H.S. graduate or less,2.6160887910586395,"Donald Trump, the Republican",1.0,1.0
175192.0,Some,Not sure,Rep/Lean Rep,Very conservative,50-64,Some College,0.3842419848277423,"Donald Trump, the Republican",,1.0
175363.0,Some,Came about naturally,Rep/Lean Rep,Conservative,50-64,College graduate+,1.32120553603794,"Donald Trump, the Republican",0.0,1.0
175884.0,Not much,Not sure,Dem/Lean Dem,Very liberal,65+,College graduate+,0.4118632994549787,"Joe Biden, the Democrat",,0.0
176214.0,Some,Not sure,Dem/Lean Dem,Moderate,65+,H.S. graduate or less,1.5177526977870623,"Joe Biden, the Democrat",,0.0
176680.0,Not much,Came about naturally,Rep/Lean Rep,Very conservative,50-64,Some College,0.8641334764779848,"Donald Trump, the Republican",0.0,1.0
176824.0,A lot,Came about naturally,Rep/Lean Rep,Conservative,65+,Some College,0.3783017177499095,"Donald Trump, the Republican",0.0,1.0
176868.0,None at all,Came about naturally,Dem/Lean Dem,Moderate,65+,College graduate+,0.3889894681791227,"Joe Biden, the Democrat",0.0,0.0
176890.0,None at all,Came about naturally,Rep/Lean Rep,Conservative,50-64,College graduate+,0.2532441664265915,"Donald Trump, the Republican",0.0,1.0
176940.0,None at all,Came about naturally,Dem/Lean Dem,Moderate,65+,H.S. graduate or less,2.227363980183724,"Joe Biden, the Democrat",0.0,0.0
177211.0,Not much,Came about naturally,Dem/Lean Dem,Very liberal,50-64,College graduate+,0.432203126966449,"Joe Biden, the Democrat",0.0,0.0
177572.0,Some,Came about naturally,Dem/Lean Dem,Moderate,50-64,College graduate+,0.6487897855714696,"Joe Biden, the Democrat",0.0,0.0
177818.0,None at all,Came about naturally,DK/Refused/No lean,Moderate,30-49,College graduate+,0.4373074525236187,Another candidate,0.0,
178470.0,None at all,Not sure,Dem/Lean Dem,Very liberal,50-64,Some College,0.8043307922533215,"Joe Biden, the Democrat",,0.0
178592.0,Not much,Came about naturally,Dem/Lean Dem,Liberal,50-64,College graduate+,0.3206291340585848,"Joe Biden, the Democrat",0.0,0.0
179144.0,None at all,Came about naturally,Dem/Lean Dem,Liberal,65+,College graduate+,0.1893085756976408,"Joe Biden, the Democrat",0.0,0.0
179691.0,Some,Was developed intentionally in a lab,Rep/Lean Rep,Moderate,50-64,Some College,0.3494007270214666,"Donald Trump, the Republican",1.0,1.0
179979.0,Some,Was developed intentionally in a lab,Rep/Lean Rep,Conservative,65+,H.S. graduate or less,2.926795385556735,"Donald Trump, the Republican",1.0,1.0
180286.0,Some,Came about naturally,Rep/Lean Rep,Conservative,65+,College graduate+,0.2851940982958219,"Donald Trump, the Republican",0.0,1.0
181067.0,Not much,Was developed intentionally in a lab,Dem/Lean Dem,Moderate,50-64,Some College,1.396030835300914,"Joe Biden, the Democrat",1.0,0.0
181573.0,Not much,Not sure,Rep/Lean Rep,Moderate,50-64,H.S. graduate or less,1.050232986358601,,,
181689.0,None at all,Not sure,Dem/Lean Dem,Moderate,50-64,Some College,0.5592064421004076,"Joe Biden, the Democrat",,0.0
182775.0,Some,Came about naturally,Dem/Lean Dem,Liberal,65+,College graduate+,0.2237721680863777,"Joe Biden, the Democrat",0.0,0.0
182804.0,Not much,Came about naturally,Dem/Lean Dem,Moderate,30-49,College graduate+,0.5158848355642376,"Joe Biden, the Democrat",0.0,0.0
182998.0,None at all,Was developed intentionally in a lab,Dem/Lean Dem,Moderate,30-49,College graduate+,0.393722213983094,"Joe Biden, the Democrat",1.0,0.0
183145.0,Some,Came about naturally,Rep/Lean Rep,Moderate,65+,Some College,1.051752162400997,"Donald Trump, the Republican",0.0,1.0
184045.0,Not much,Came about naturally,Dem/Lean Dem,Very liberal,65+,College graduate+,1.74737303263222,"Joe Biden, the Democrat",0.0,0.0
184735.0,Not much,Came about naturally,Rep/Lean Rep,Conservative,50-64,College graduate+,0.4724035803364779,"Donald Trump, the Republican",0.0,1.0
185394.0,Not much,Came about naturally,Dem/Lean Dem,Very liberal,50-64,College graduate+,0.5673423786495846,"Joe Biden, the Democrat",0.0,0.0
185944.0,Refused,Not sure,Dem/Lean Dem,Liberal,50-64,H.S. graduate or less,2.0020795194122765,"Joe Biden, the Democrat",,0.0
186170.0,Some,Was made accidentally in a lab,Rep/Lean Rep,Moderate,30-49,Some College,0.6698218590489466,"Donald Trump, the Republican",,1.0
186444.0,None at all,Was developed intentionally in a lab,Rep/Lean Rep,Moderate,50-64,Some College,1.099881586449382,"Donald Trump, the Republican",1.0,1.0
186902.0,None at all,Came about naturally,Dem/Lean Dem,Moderate,65+,Some College,0.2495993819752864,"Joe Biden, the Democrat",0.0,0.0
187312.0,Not much,Not sure,Dem/Lean Dem,Moderate,50-64,H.S. graduate or less,0.6023708572881497,"Joe Biden, the Democrat",,0.0
187635.0,None at all,Came about naturally,Dem/Lean Dem,Moderate,65+,College graduate+,0.227483968598657,"Joe Biden, the Democrat",0.0,0.0
188109.0,Some,Was developed intentionally in a lab,Dem/Lean Dem,Very liberal,50-64,College graduate+,0.5110601782263641,"Joe Biden, the Democrat",1.0,0.0
188245.0,None at all,Came about naturally,Dem/Lean Dem,Moderate,65+,H.S. graduate or less,1.5414388702001378,"Joe Biden, the Democrat",0.0,0.0
188340.0,Not much,Came about naturally,Rep/Lean Rep,Conservative,65+,College graduate+,0.6485686701292714,"Donald Trump, the Republican",0.0,1.0
188516.0,Some,Not sure,Rep/Lean Rep,Conservative,50-64,Some College,0.3212618881654867,"Donald Trump, the Republican",,1.0
189213.0,Some,Came about naturally,Dem/Lean Dem,Liberal,65+,College graduate+,0.2107640177196283,"Joe Biden, the Democrat",0.0,0.0
189589.0,Not much,Came about naturally,Dem/Lean Dem,Moderate,50-64,College graduate+,0.3688383177152402,"Joe Biden, the Democrat",0.0,0.0
190519.0,Not much,Came about naturally,Dem/Lean Dem,Moderate,65+,Some College,1.167235633551961,"Joe Biden, the Democrat",0.0,0.0
190780.0,Not much,Came about naturally,Dem/Lean Dem,Liberal,50-64,Some College,0.6822931590374944,"Joe Biden, the Democrat",0.0,0.0
190961.0,Not much,Was developed intentionally in a lab,Rep/Lean Rep,Conservative,50-64,H.S. graduate or less,4.204654057322078,"Donald Trump, the Republican",1.0,1.0
191032.0,None at all,Came about naturally,Dem/Lean Dem,Liberal,50-64,College graduate+,0.20313757190989,"Joe Biden, the Democrat",0.0,0.0
191063.0,Some,Came about naturally,Rep/Lean Rep,Moderate,50-64,Some College,0.8642001941651632,"Donald Trump, the Republican",0.0,1.0
191081.0,A lot,Was developed intentionally in a lab,Rep/Lean Rep,Moderate,30-49,Some College,0.5797383525727224,"Donald Trump, the Republican",1.0,1.0
191261.0,Not much,Came about naturally,Rep/Lean Rep,Conservative,65+,College graduate+,0.249603774574315,"Joe Biden, the Democrat",0.0,0.0
191336.0,None at all,Came about naturally,Dem/Lean Dem,Liberal,50-64,H.S. graduate or less,2.138322645499391,"Joe Biden, the Democrat",0.0,0.0
191583.0,Not much,Came about naturally,Dem/Lean Dem,Liberal,65+,College graduate+,0.2747225254323155,"Joe Biden, the Democrat",0.0,0.0
192213.0,Some,Came about naturally,Rep/Lean Rep,Very conservative,65+,College graduate+,0.249603774574315,"Donald Trump, the Republican",0.0,1.0
192294.0,Not much,Came about naturally,Dem/Lean Dem,Moderate,50-64,College graduate+,0.7859601663462616,,0.0,
192396.0,None at all,Was developed intentionally in a lab,Rep/Lean Rep,Very conservative,65+,Some College,0.5842854574937026,"Donald Trump, the Republican",1.0,1.0
192474.0,A lot,Came about naturally,Rep/Lean Rep,Moderate,30-49,Some College,0.4796049715397691,"Donald Trump, the Republican",0.0,1.0
192568.0,None at all,Not sure,Rep/Lean Rep,Moderate,65+,College graduate+,0.2228900847276511,"Donald Trump, the Republican",,1.0
192753.0,A lot,Was made accidentally in a lab,Rep/Lean Rep,Conservative,65+,College graduate+,1.0356267595331767,"Donald Trump, the Republican",,1.0
192798.0,A lot,Was developed intentionally in a lab,Rep/Lean Rep,Very conservative,65+,College graduate+,0.2547848262475639,"Donald Trump, the Republican",1.0,1.0
192950.0,Not much,Not sure,Rep/Lean Rep,Conservative,65+,College graduate+,0.2458631558449688,"Donald Trump, the Republican",,1.0
193343.0,Some,Came about naturally,Rep/Lean Rep,Moderate,30-49,College graduate+,0.3927789683688288,"Jo Jorgensen, the Libertarian Party candidate",0.0,
193408.0,Some,Came about naturally,Rep/Lean Rep,Moderate,30-49,College graduate+,0.8623601428315959,,0.0,
193713.0,Not much,Came about naturally,Dem/Lean Dem,Conservative,30-49,College graduate+,0.5158848355642376,"Joe Biden, the Democrat",0.0,0.0
194284.0,None at all,Came about naturally,Rep/Lean Rep,Conservative,50-64,College graduate+,0.2260969705639315,"Donald Trump, the Republican",0.0,1.0
194490.0,Not much,Came about naturally,Dem/Lean Dem,Liberal,50-64,College graduate+,0.2326032419849029,"Joe Biden, the Democrat",0.0,0.0
194634.0,None at all,Came about naturally,Rep/Lean Rep,Moderate,50-64,H.S. graduate or less,1.821863153840958,"Joe Biden, the Democrat",0.0,0.0
194718.0,None at all,Came about naturally,Rep/Lean Rep,Very conservative,50-64,Some College,0.3613555868673831,"Donald Trump, the Republican",0.0,1.0
195349.0,None at all,Came about naturally,Rep/Lean Rep,Moderate,50-64,Some College,0.932941395417583,"Donald Trump, the Republican",0.0,1.0
195373.0,Some,Not sure,Rep/Lean Rep,Moderate,50-64,Some College,0.932941395417583,"Donald Trump, the Republican",,1.0
195400.0,Some,Was developed intentionally in a lab,Rep/Lean Rep,Conservative,65+,College graduate+,0.3861076073283847,"Donald Trump, the Republican",1.0,1.0
196107.0,Some,Came about naturally,Rep/Lean Rep,Conservative,65+,Some College,0.4355343620249959,"Donald Trump, the Republican",0.0,1.0
196610.0,Not much,Came about naturally,Dem/Lean Dem,Liberal,30-49,College graduate+,0.9119446006506468,"Joe Biden, the Democrat",0.0,0.0
196813.0,Not much,Came about naturally,Dem/Lean Dem,Moderate,50-64,Some College,0.775662905266515,"Joe Biden, the Democrat",0.0,0.0
197067.0,None at all,Not sure,Rep/Lean Rep,Moderate,65+,H.S. graduate or less,2.643223817515233,"Donald Trump, the Republican",,1.0
197087.0,None at all,Was developed intentionally in a lab,Rep/Lean Rep,Moderate,65+,H.S. graduate or less,2.3305678998545267,"Donald Trump, the Republican",1.0,1.0
197168.0,None at all,Came about naturally,Dem/Lean Dem,Very liberal,65+,College graduate+,0.6705395447130185,"Joe Biden, the Democrat",0.0,0.0
197174.0,Not much,Not sure,Rep/Lean Rep,Very conservative,65+,Some College,1.4006546171055858,"Donald Trump, the Republican",,1.0
197397.0,Not much,Came about naturally,Rep/Lean Rep,Conservative,65+,H.S. graduate or less,7.487621221765812,"Donald Trump, the Republican",0.0,1.0
197580.0,None at all,Came about naturally,Dem/Lean Dem,Moderate,30-49,College graduate+,0.6093099714833934,"Joe Biden, the Democrat",0.0,0.0
198176.0,None at all,Came about naturally,Dem/Lean Dem,Liberal,50-64,Some College,0.3018674985437312,"Joe Biden, the Democrat",0.0,0.0
198205.0,Some,Was made accidentally in a lab,Rep/Lean Rep,Conservative,50-64,Some College,0.3932743824236601,"Donald Trump, the Republican",,1.0
198208.0,A lot,Not sure,Rep/Lean Rep,Moderate,50-64,College graduate+,0.2260969705639315,"Donald Trump, the Republican",,1.0
198295.0,Not much,Came about naturally,Dem/Lean Dem,Moderate,65+,College graduate+,0.5796764778872436,"Joe Biden, the Democrat",0.0,0.0
198449.0,None at all,Came about naturally,Dem/Lean Dem,Liberal,50-64,College graduate+,0.2137252059038369,"Joe Biden, the Democrat",0.0,0.0
198476.0,Not much,Was made accidentally in a lab,Dem/Lean Dem,Liberal,65+,College graduate+,0.7414430401320639,"Joe Biden, the Democrat",,0.0
198848.0,Some,Was developed intentionally in a lab,Rep/Lean Rep,Conservative,50-64,College graduate+,0.4332216541457245,"Donald Trump, the Republican",1.0,1.0
198946.0,Not much,Not sure,Rep/Lean Rep,Conservative,65+,College graduate+,0.4980542188736745,"Donald Trump, the Republican",,1.0
199454.0,None at all,Not sure,Rep/Lean Rep,Moderate,65+,Some College,0.4614504973803615,"Donald Trump, the Republican",,1.0
199474.0,Some,Came about naturally,Rep/Lean Rep,Very conservative,50-64,Some College,0.6385677371305429,"Donald Trump, the Republican",0.0,1.0
199510.0,A lot,Was developed intentionally in a lab,Rep/Lean Rep,Very conservative,65+,College graduate+,0.575242611489201,"Donald Trump, the Republican",1.0,1.0
199964.0,Some,Came about naturally,Rep/Lean Rep,Very conservative,65+,Some College,1.1910849790118874,"Donald Trump, the Republican",0.0,1.0
